Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), F_{Drag} (lbs), F_{Side} (lbs), F_{Lift} (lbs), L/D, F_{Aero x} (lbs), F_{Aero y} (lbs), F_{Aero z} (lbs), F_{Prop x} (lbs), F_{Prop y} (lbs), F_{Prop z} (lbs), F_{Gear x} (lbs), F_{Gear y} (lbs), F_{Gear z} (lbs), F_{Ext x} (lbs), F_{Ext y} (lbs), F_{Ext z} (lbs), F_{Buoyant x} (lbs), F_{Buoyant y} (lbs), F_{Buoyant z} (lbs), F_{Total x} (lbs), F_{Total y} (lbs), F_{Total z} (lbs), L_{Aero} (ft-lbs), M_{Aero} ( ft-lbs), N_{Aero} (ft-lbs), L_{Prop} (ft-lbs), M_{Prop} (ft-lbs), N_{Prop} (ft-lbs), L_{Gear} (ft-lbs), M_{Gear} (ft-lbs), N_{Gear} (ft-lbs), L_{ext} (ft-lbs), M_{ext} (ft-lbs), N_{ext} (ft-lbs), L_{Buoyant} (ft-lbs), M_{Buoyant} (ft-lbs), N_{Buoyant} (ft-lbs), L_{Total} (ft-lbs), M_{Total} (ft-lbs), N_{Total} (ft-lbs), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), ECEF X (ft), ECEF Y (ft), ECEF Z (ft), EPA (deg), Distance AGL (ft), Terrain Radius (ft), WOW
3.26666536, -0.0000000001364701, 0.0002460430752444, -0.0000000037356165, 0.0000000015470405, 0.0003207216341796, -0.0000000127089658, 121.8196013, 27526027.32, 342.234375176, 1564.15002145, 339.7583307532126469, -0.0000000114008423, 41.0931166448287826, 339.7583307532126469, -0.0000000114008423, 41.0931166448287826, 342.2343819102845828, -0.0000000147928080, -0.0074657441515456, -22748.37962 , 7.420185115e-06 , -137575.8371, 6.047720295, -6064.651264 , 8.156663296e-06 , -139311.9512, 22913.63357 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16848.9823018140195927, 0.0000081566632960, -139311.9511721052986104, 5.865062687e-05 , -17655.18231 , -0.0002557950048, 0 , 17670.95132 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0000586506268661, 15.7690076802682597, -0.0002557950048353, 4500.0045937411, 4500.0045937411, -0.0000000003262455, 6.8975761805674951, 360.0000030587028732, 6.8963171282749, -1.90869240217e-09, 0.0011866880182026, -3.9023360579509e-15, 20930150.0001045279204845, -0.0000000014255235, 433.4971655479516812, 0.013683187426094, 4500.0045937411, 20925650, 0
3.36666532, 0.0000000000557912, 0.0002780709365610, -0.0000000051533836, 0.0000000022001870, 0.0003192633406981, -0.0000000152367239, 121.8195378, 27526019.93, 342.23428993, 1564.15000292, 339.7582397002600487, -0.0000000155684390, 41.0931595228409279, 339.7582397002600487, -0.0000000155684390, 41.0931595228409279, 342.2342971824950837, -0.0000000214605325, -0.0081274546652779, -22748.38764 , 1.017875424e-05 , -137575.8896, 6.047720471, -6064.631416 , 1.118903098e-05 , -139312.0052, 22913.63357 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.0021563968293776, 0.0000111890309767, -139312.0052004227472935, 7.423599999e-05 , -17655.16196 , -0.0003443235553, 0 , 17670.85926 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0000742359999881, 15.6972979115162161, -0.0003443235552604, 4500.0053779706, 4500.0053779706, -0.0000000003843452, 6.8976960736519990, 360.0000030582573913, 6.8963260852086, -2.6064187078648e-09, 0.0012803738045407, -8.8322182891934e-15, 20930150.0001519545912743, -0.0000000032264096, 467.7205858749558161, 0.014100994675746, 4500.0053779706, 20925650, 0
3.46666528, 0.0000000003170416, 0.0003096751745788, -0.0000000068273257, 0.0000000029153293, 0.0003131119815043, -0.0000000178182411, 121.8194694, 27526011.98, 342.234198205, 1564.14998296, 339.7581412780380674, -0.0000000203161091, 41.0932093730946875, 339.7581412780380674, -0.0000000203161091, 41.0932093730946875, 342.2342059871184006, -0.0000000296281774, -0.0088003621885377, -22748.3977 , 1.332596896e-05 , -137575.9551, 6.047720673, -6064.608845 , 1.464862017e-05 , -139312.0724, 22913.63358 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.0247304438125866, 0.0000146486201679, -139312.0724455329473130, 9.085380786e-05 , -17655.37238 , -0.0004371891203, 0 , 17670.7672 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0000908538078556, 15.3948183276406780, -0.0004371891203103, 4500.0062289312, 4500.0062289312, -0.0000000004385174, 6.8978191523301904, 360.0000030576562153, 6.8963363491117, -3.4012594966311e-09, 0.0013740595667993, -1.5789199160362e-14, 20930150.0002101548016071, -0.0000000057677949, 501.9439974086408824, 0.014518801925398, 4500.0062289312, 20925650, 0
3.56666524, 0.0000000006530949, 0.0003404175575109, -0.0000000087611484, 0.0000000036859990, 0.0003028174387066, -0.0000000204261403, 121.819396, 27526003.45, 342.234099851, 1564.14996156, 339.7580354148784068, -0.0000000256410615, 41.0932655282605168, 339.7580354148784068, -0.0000000256410615, 41.0932655282605168, 342.2341081725226104, -0.0000000394509517, -0.0094847366249198, -22748.40954 , 1.685993126e-05 , -137576.0318, 6.047720899, -6064.583746 , 1.853334216e-05 , -139312.1513, 22913.63357 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.0498289975876105, 0.0000185333421645, -139312.1512620978464838, 0.00010833353 , -17655.78652 , -0.0005336532999, 0 , 17670.67513 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0001083335300256, 14.8886080895790656, -0.0005336532998760, 4500.0071477555, 4500.0071477555, -0.0000000004846919, 6.8979453518432745, 360.0000030568734246, 6.8963478105127, -4.2927476157835e-09, 0.0014677453031868, -2.5205039068112e-14, 20930150.0002802573144436, -0.0000000092074015, 536.1673994947941537, 0.014936609175049, 4500.0071477555, 20925650, 0
3.6666652, 0.0000000010691775, 0.0003699212247652, -0.0000000109563261, 0.0000000045067560, 0.0002890343767557, -0.0000000230416413, 121.8193175, 27525994.33, 342.23399472, 1564.14993868, 339.7579220681046195, -0.0000000315419607, 41.0933271197457586, 339.7579220681046195, -0.0000000315419607, 41.0933271197457586, 342.2340035915074736, -0.0000000510874553, -0.0101808081135601, -22748.42282 , 2.07796247e-05 , -137576.1178, 6.047721147, -6064.556379 , 2.284208215e-05 , -139312.2395, 22913.63357 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.0771913828575634, 0.0000228420821483, -139312.2395131298690103, 0.0001265306868 , -17656.3722 , -0.0006333902034, 0 , 17670.58306 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0001265306867622, 14.2108587557304418, -0.0006333902033857, 4500.0081355944, 4500.0081355907, -0.0000000005182779, 6.8980745665897665, 360.0000030558825870, 6.8963603259061, -5.2806596304464e-09, 0.0015614310118706, -3.7554463614604e-14, 20930150.0003634206950665, -0.0000000137186466, 570.3907914642493324, 0.015354416424701, 4500.0081355907, 20925650, 0
3.76666516, 0.0000000015700285, 0.0003978792420534, -0.0000000134129136, 0.0000000053730897, 0.0002724892081262, -0.0000000256536488, 121.8192339, 27525984.61, 342.233882672, 1564.14991428, 339.7578012201474280, -0.0000000380193733, 41.0933931264986114, 339.7578012201474280, -0.0000000380193733, 41.0933931264986114, 342.2338921033366432, -0.0000000646990225, -0.0108887572834604, -22748.43716 , 2.508531523e-05 , -137576.2105, 6.047721412, -6064.527055 , 2.757513319e-05 , -139312.3347, 22913.63356 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.1065065146212874, 0.0000275751331919, -139312.3346879875462037, 0.0001453262051 , -17657.0937 , -0.0007364076135, 0 , 17670.49099 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0001453262051295, 13.3972898991269176, -0.0007364076134600, 4500.0091936365, 4500.0091936365, -0.0000000005341959, 6.8982066567188642, 360.0000030546575545, 6.8963737259421, -6.3650905338485e-09, 0.0016551166909787, -5.3356005599899e-14, 20930150.0004608184099197, -0.0000000194909503, 604.6141726334343502, 0.015772223674353, 4500.0091936365, 20925650, 0
3.86666512, 0.0000000021599782, 0.0004240598525878, -0.0000000161302349, 0.0000000062811734, 0.0002539472301052, -0.0000000282573427, 121.819145, 27525974.27, 342.233763575, 1564.14988835, 339.7576728741194643, -0.0000000450756294, 41.0934624252776146, 339.7576728741194643, -0.0000000450756294, 41.0934624252776146, 342.2337735754121013, -0.0000000804489308, -0.0116087081023082, -22748.4521 , 2.977849768e-05 , -137576.3072, 6.047721692, -6064.496121 , 3.273413654e-05 , -139312.434, 22913.63355 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.1374287584912963, 0.0000327341365445, -139312.4340240779565647, 0.0001646227834 , -17657.91338 , -0.000842943798, 0 , 17670.39891 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0001646227833659, 12.4855331395156099, -0.0008429437979803, 4500.0103230625, 4500.0103230625, -0.0000000005269092, 6.8983414554139690, 360.0000030531718380, 6.8963878238705, -7.5464305976441e-09, 0.0017488023386017, -7.3172647786378e-14, 20930150.0005736500024796, -0.0000000267299702, 638.8375423051037387, 0.016190030924004, 4500.0103230625, 20925650, 0
3.96666508, 0.0000000028429968, 0.0004483085125729, -0.0000000191074147, 0.0000000072275322, 0.0002341811317944, -0.0000000308524933, 121.8190507, 27525963.3, 342.233637308, 1564.14986084, 339.7575370490571345, -0.0000000527142317, 41.0935338404057404, 339.7575370490571345, -0.0000000527142317, 41.0935338404057404, 342.2336478845579677, -0.0000000985015205, -0.0123407233663499, -22748.46721 , 3.48614683e-05 , -137576.4052, 6.047721982, -6064.46394 , 3.832161697e-05 , -139312.5346, 22913.63353 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.1695937308104476, 0.0000383216169719, -139312.5346277130011003, 0.0001843393294 , -17658.79325 , -0.0009533541096, 0 , 17670.30683 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0001843393294460, 11.5135835532892088, -0.0009533541095896, 4500.0115250945, 4500.0115250945, -0.0000000004904568, 6.8984787765392275, 360.0000030513994034, 6.8964024239059, -8.8252663993625e-09, 0.0018424879527949, -9.76122358221e-14, 20930150.0007031224668026, -0.0000000356577524, 673.0608997692208959, 0.016607838173656, 4500.0115250945, 20925650, 0
4.06666504, 0.0000000036227116, 0.0004705469100124, -0.0000000223437340, 0.0000000082087119, 0.0002139419107706, -0.0000000334417022, 121.818951, 27525951.7, 342.233503758, 1564.14983175, 339.7573937750361210, -0.0000000609389568, 41.0936061912232091, 339.7573937750361210, -0.0000000609389568, 41.0936061912232091, 342.2335149179040172, -0.0000001190212693, -0.0130848027710968, -22748.48202 , 4.033674589e-05 , -137576.5015, 6.047722278, -6064.430881 , 4.434034547e-05 , -139312.6336, 22913.63351 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.2026333971298300, 0.0000443403454704, -139312.6335893349023536, 0.0002044050142 , -17659.69638 , -0.001067999824, 0 , 17670.21474 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0002044050141506, 10.5183695734012872, -0.0010679998235814, 4500.0128009319, 4500.0128009357, -0.0000000004184880, 6.8986184223366473, 360.0000030493139889, 6.8964173292125, -1.0202230415461e-08, 0.0019361735315816, -1.2732764307555e-13, 20930150.0008504427969456, -0.0000000465127915, 707.2842443039475029, 0.017025645423308, 4500.0128009357, 20925650, 0
4.166665, 0.0000000045023918, 0.0004907692602449, -0.0000000258388153, 0.0000000092210050, 0.0001939330707873, -0.0000000360287343, 121.8188457, 27525939.45, 342.233362824, 1564.14980103, 339.7572430883496395, -0.0000000697527966, 41.0936783356825757, 339.7572430883496395, -0.0000000697527966, 41.0936783356825757, 342.2333745733664045, -0.0000001421718629, -0.0138408834185100, -22748.49609 , 4.620642162e-05 , -137576.5934, 6.047722577, -6064.397301 , 5.079261926e-05 , -139312.7281, 22913.63349 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.2361900752694055, 0.0000507926192589, -139312.7280897508899216, 0.0002247539889 , -17660.58817 , -0.001187149074, 0 , 17670.12266 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0002247539888748, 9.5344842271661037, -0.0011871490738834, 4500.0141517855, 4500.0141517855, -0.0000000003043007, 6.8987601908860912, 360.0000030468895034, 6.8964323492469, -1.1677823731531e-08, 0.0020298590729555, -1.6301668068225e-13, 20930150.0010168217122555, -0.0000000595499979, 741.5075751767009251, 0.01744345267296, 4500.0141517855, 20925650, 0
4.26666496, 0.0000000054849074, 0.0005090362467041, -0.0000000295926510, 0.0000000102601853, 0.0001747887664551, -0.0000000386170616, 121.8187348, 27525926.55, 342.233214417, 1564.14976869, 339.7570850269238463, -0.0000000791568752, 41.0937492088135485, 339.7570850269238463, -0.0000000791568752, 41.0937492088135485, 342.2332267597464011, -0.0000001681152994, -0.0146088425309827, -22748.509 , 5.247137534e-05 , -137576.6783, 6.047722875, -6064.363534 , 5.76794059e-05 , -139312.8155, 22913.63346 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.2699288044459536, 0.0000576794059013, -139312.8154939063824713, 0.0002453199321 , -17661.43746 , -0.001310896977, 0 , 17670.03057 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0002453199320909, 8.5931104575865902, -0.0013108969766328, 4500.0155788399, 4500.0155788362, -0.0000000001408831, 6.8989038830735518, 360.0000030441000263, 6.8964473062432, -1.3252234774506e-08, 0.0021235445748837, -2.0542175702792e-13, 20930150.0012034438550472, -0.0000000750405735, 775.7308916452402627, 0.017861259922611, 4500.0155788362, 20925650, 0
4.36666492, 0.0000000065726672, 0.0005254670309735, -0.0000000336055046, 0.0000000113213523, 0.0001570563671045, -0.0000000412087112, 121.8186183, 27525913, 342.233058455, 1564.14973469, 339.7569196261175080, -0.0000000891494602, 41.0938178550734250, 339.7569196261175080, -0.0000000891494602, 41.0938178550734250, 342.2330713964738607, -0.0000001970110586, -0.0153885020890385, -22748.52039 , 5.913062542e-05 , -137576.7538, 6.047723169, -6064.329883 , 6.499962666e-05 , -139312.8934, 22913.63343 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.3035478587116813, 0.0000649996266583, -139312.8934299196698703, 0.0002660323005 , -17662.21731 , -0.001439109712, 0 , 17669.93847 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0002660323004905, 7.7211637475411408, -0.0014391097122159, 4500.0170832686, 4500.0170832686, 0.0000000000790390, 6.8990493088532263, 360.0000030409192959, 6.8964620406746, -1.4925173746259e-08, 0.0022172300353102, -2.5532930026163e-13, 20930150.0014114789664745, -0.0000000932718004, 809.9541929587453524, 0.018279067172263, 4500.0170832686, 20925650, 0
4.46666488, 0.0000000077675477, 0.0005402297909417, -0.0000000378777165, 0.0000000123988831, 0.0001411837029738, -0.0000000438034600, 121.818496, 27525898.77, 342.232894871, 1564.14969902, 339.7567469150300781, -0.0000000997251599, 41.0938834539167885, 339.7567469150300781, -0.0000000997251599, 41.0938834539167885, 342.2329084130362276, -0.0000002290153622, -0.0161796350549182, -22748.52993 , 6.618079443e-05 , -137576.818, 6.047723455, -6064.296606 , 7.274956755e-05 , -139312.9599, 22913.63339 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.3367871121736243, 0.0000727495675511, -139312.9598516580008436, 0.0002868142384 , -17662.90571 , -0.001571394395, 0 , 17669.84637 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0002868142383829, 6.9406649859229219, -0.0015713943947798, 4500.0186662413, 4500.0186662413, 0.0000000003629508, 6.8991962926328734, 360.0000030373213349, 6.8964764155769, -1.6695738214691e-08, 0.0023109154521578, -3.1356896532973e-13, 20930150.0016421005129814, -0.0000001145467516, 844.1774783588527953, 0.018696874421915, 4500.0186662413, 20925650, 0
4.56666484, 0.0000000090708199, 0.0005535312611108, -0.0000000424094496, 0.0000000134864158, 0.0001275110662636, -0.0000000463983894, 121.818368, 27525883.87, 342.232723602, 1564.14966167, 339.7565669134098130, -0.0000001108743724, 41.0939453382177220, 339.7565669134098130, -0.0000001108743724, 41.0939453382177220, 342.2327377481420854, -0.0000002642805444, -0.0169819728203677, -22748.53736 , 7.361566385e-05 , -137576.8693, 6.047723733, -6064.263917 , 8.092239597e-05 , -139313.0131, 22913.63335 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.3694341847694886, 0.0000809223959720, -139313.0130842818471137, 0.0003075809563 , -17663.48592 , -0.001707094388, 0 , 17669.75427 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0003075809563264, 6.2683471427371842, -0.0017070943881154, 4500.0203288943, 4500.0203288943, 0.0000000007184917, 6.8993446776590304, 360.0000030332799383, 6.896490319673, -1.8562320934843e-08, 0.0024046008233318, -3.8101265329917e-13, 20930150.0018964447081089, -0.0000001391839327, 878.4007470806214997, 0.019114681671567, 4500.0203288943, 20925650, 0
4.6666648, 0.0000000104830847, 0.0005656057457054, -0.0000000472004112, 0.0000000145770285, 0.0001162678583160, -0.0000000489877854, 121.8182342, 27525868.3, 342.232544598, 1564.14962263, 339.7563796292259326, -0.0000001225830241, 41.0940030054728567, 339.7563796292259326, -0.0000001225830241, 41.0940030054728567, 342.2325593486708613, -0.0000003029545466, -0.0177952135040087, -22748.54247 , 8.142609392e-05 , -137576.9063, 6.047724, -6064.231975 , 8.950806149e-05 , -139313.0519, 22913.6333 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.4013282827836520, 0.0000895080614865, -139313.0518520495388657, 0.0003282414268 , -17663.94667 , -0.001845308143, 0 , 17669.66216 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0003282414267961, 5.7154904056769738, -0.0018453081425667, 4500.0220723189, 4500.0220723189, 0.0000000011533956, 6.8994943293259174, 360.0000030287690151, 6.8965036692839, -2.0522565986145e-08, 0.0024982861467215, -4.5857337504923e-13, 20930150.0021756030619144, -0.0000001675168665, 912.6239983534032945, 0.019532488921218, 4500.0220723189, 20925650, 0
4.76666476, 0.0000000120042227, 0.0005767040541717, -0.0000000522495833, 0.0000000156633600, 0.0001075736051246, -0.0000000515633383, 121.8180945, 27525852.04, 342.232357811, 1564.14958188, 339.7561850569369426, -0.0000001348326066, 41.0940561219922031, 339.7561850569369426, -0.0000001348326066, 41.0940561219922031, 342.2323731684684276, -0.0000003451805421, -0.0186190307165361, -22748.54514 , 8.95999168e-05 , -137576.9282, 6.047724254, -6064.200887 , 9.849318984e-05 , -139313.0753, 22913.63325 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.4323617953668872, 0.0000984931898392, -139313.0752890996518545, 0.00034869909 , -17664.28207 , -0.001984927444, 0 , 17669.57004 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0003486990899562, 5.2879721183926449, -0.0019849274444391, 4500.0238976143, 4500.0238976106, 0.0000000016754282, 6.8996451373779690, 360.0000030237625310, 6.8965164090594, -2.257337504544e-08, 0.0025919714202028, -5.47203994417e-13, 20930150.0024806708097458, -0.0000001998936341, 946.8472314016009932, 0.01995029617087, 4500.0238976106, 20925650, 0
4.86666472, 0.0000000136333669, 0.0005870827732935, -0.0000000575549869, 0.0000000167378754, 0.0001014429365749, -0.0000000541145899, 121.817949, 27525835.1, 342.232163203, 1564.14953942, 339.7559831764619958, -0.0000001476005002, 41.0941045205195294, 339.7559831764619958, -0.0000001476005002, 41.0941045205195294, 342.2321791670445350, -0.0000003910966929, -0.0194530824332659, -22748.54529 , 9.812218597e-05 , -137576.9346, 6.047724496, -6064.170709 , 0.0001078613523 , -139313.0829, 22913.63319 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.4624798412187374, 0.0001078613522939, -139313.0829344432277139, 0.000368855107 , -17664.49141 , -0.002124690947, 0 , 17669.47792 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0003688551069616, 4.9865116249238781, -0.0021246909469189, 4500.0258058012, 4500.0258058012, 0.0000000022923238, 6.8997970170194414, 360.0000030182344517, 6.896528511604, -2.4710961430154e-08, 0.0026856566416397, -6.478958867068e-13, 20930150.0028126724064350, -0.0000002366763852, 981.0704454452998107, 0.020368103420522, 4500.0258058012, 20925650, 0
4.96666468, 0.0000000153689005, 0.0005969942427095, -0.0000000631135028, 0.0000000177931461, 0.0000977940063119, -0.0000000566295615, 121.8177976, 27525817.47, 342.231960737, 1564.14949525, 339.7557739528302818, -0.0000001608605482, 41.0941481919275375, 339.7557739528302818, -0.0000001608605482, 41.0941481919275375, 342.2319773082301708, -0.0000004408360347, -0.0202970196419230, -22748.5429 , 0.000106975577 , -137576.9254, 6.047724725, -6064.141443 , 0.0001175935034 , -139313.0747, 22913.63312 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16849.4916778600927501, 0.0001175935033683, -139313.0747122127504554, 0.0003886119836 , -17664.57871 , -0.002263247641, 0 , 17669.3858 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0003886119836323, 4.8070842979941517, -0.0022632476412904, 4500.0277978852, 4500.0277978852, 0.0000000030117227, 6.8999499089834169, 360.0000030121591976, 6.8965399761035, -2.6930946372281e-08, 0.0027793418088857, -7.6167754827661e-13, 20930150.0031726174056530, -0.0000002782408292, 1015.2936397007670166, 0.020785910670173, 4500.0277978852, 20925650, 0
